cosmic_id,cell_line_name,drug_id,drug_name,putative_target,ln_ic50
1524419,RCC-MF,1511,Epirubicin,Anthracycline,0.54699
1659817,KMS-11,1511,Epirubicin,Anthracycline,-1.003311
1659818,MM1S,1511,Epirubicin,Anthracycline,-2.598263
1659819,OCI-LY7,1511,Epirubicin,Anthracycline,-3.219416
1659928,SNU-175,1511,Epirubicin,Anthracycline,-2.347017
1659929,SNU-283,1511,Epirubicin,Anthracycline,-0.297089
1660034,SNU-407,1511,Epirubicin,Anthracycline,-0.811739
1660036,SNU-81,1511,Epirubicin,Anthracycline,-0.380979
1674021,SNU-C5,1511,Epirubicin,Anthracycline,-1.7652
683667,PFSK-1,1529,Pevonedistat,NAE,0.490153
684052,A673,1529,Pevonedistat,NAE,-1.826913
684057,ES5,1529,Pevonedistat,NAE,-0.674856
684059,ES7,1529,Pevonedistat,NAE,-1.719498
684062,EW-11,1529,Pevonedistat,NAE,-0.894202
684072,SK-ES-1,1529,Pevonedistat,NAE,-2.031976
687448,COLO-829,1529,Pevonedistat,NAE,1.098402
687452,5637,1529,Pevonedistat,NAE,0.220447
687455,RT4,1529,Pevonedistat,NAE,0.858854
687457,SW780,1529,Pevonedistat,NAE,1.34983
687505,C-33-A,1529,Pevonedistat,NAE,-1.974491
687561,42-MG-BA,1529,Pevonedistat,NAE,-0.105221
687562,8-MG-BA,1529,Pevonedistat,NAE,-1.144505
687563,A172,1529,Pevonedistat,NAE,-2.280521
687568,GB-1,1529,Pevonedistat,NAE,-0.779995
687586,T98G,1529,Pevonedistat,NAE,1.141495
687588,U-118-MG,1529,Pevonedistat,NAE,-0.038257
687592,YKG-1,1529,Pevonedistat,NAE,0.052486
687600,NCI-H720,1529,Pevonedistat,NAE,0.918315
687777,Calu-3,1529,Pevonedistat,NAE,1.717684
687780,COR-L23,1529,Pevonedistat,NAE,1.028302
687794,NCI-H1437,1529,Pevonedistat,NAE,0.113738
687798,NCI-H1623,1529,Pevonedistat,NAE,-0.94257
687800,NCI-H1650,1529,Pevonedistat,NAE,1.879585
687812,NCI-H2085,1529,Pevonedistat,NAE,0.941294
687815,NCI-H2170,1529,Pevonedistat,NAE,-1.593385
687821,NCI-H2405,1529,Pevonedistat,NAE,1.35944
687980,COR-L311,1529,Pevonedistat,NAE,-2.615421
687983,DMS-114,1529,Pevonedistat,NAE,-0.188836
687995,NCI-H1048,1529,Pevonedistat,NAE,-2.318398
688010,NCI-H1963,1529,Pevonedistat,NAE,-3.092765
688013,NCI-H209,1529,Pevonedistat,NAE,-2.413281
688014,NCI-H2141,1529,Pevonedistat,NAE,1.127961
688015,NCI-H2171,1529,Pevonedistat,NAE,-0.867046
688018,NCI-H2227,1529,Pevonedistat,NAE,-1.680161
688025,NCI-H526,1529,Pevonedistat,NAE,-1.974876
688027,NCI-H69,1529,Pevonedistat,NAE,0.687622
688031,NCI-H82,1529,Pevonedistat,NAE,-0.135982
688086,SK-N-DZ,1529,Pevonedistat,NAE,-0.67493
688121,VA-ES-BJ,1529,Pevonedistat,NAE,-1.632521
713880,SBC-5,1529,Pevonedistat,NAE,-1.283271
713885,SBC-1,1529,Pevonedistat,NAE,0.343034
713899,LU-135,1529,Pevonedistat,NAE,0.520422
722045,NCI-H2030,1529,Pevonedistat,NAE,1.761676
722046,NCI-H2122,1529,Pevonedistat,NAE,0.114125
722058,NCI-H1734,1529,Pevonedistat,NAE,-0.005342
722066,NCI-H650,1529,Pevonedistat,NAE,0.793663
724825,NCI-H929,1529,Pevonedistat,NAE,-0.131472
724831,NCI-H1299,1529,Pevonedistat,NAE,-0.412563
724838,UM-UC-3,1529,Pevonedistat,NAE,-1.438956
724859,Calu-6,1529,Pevonedistat,NAE,0.67542
724863,LU-65,1529,Pevonedistat,NAE,0.249609
724868,NCI-H1792,1529,Pevonedistat,NAE,1.249075
724870,MIA-PaCa-2,1529,Pevonedistat,NAE,-0.211303
724878,SW1573,1529,Pevonedistat,NAE,0.078143
735784,TE-5,1529,Pevonedistat,NAE,1.072394
749709,HCC1954,1529,Pevonedistat,NAE,-2.105947
749713,HCC1599,1529,Pevonedistat,NAE,1.082237
749717,HCC38,1529,Pevonedistat,NAE,1.663047
753531,BB30-HNC,1529,Pevonedistat,NAE,-0.608562
753533,BB65-RCC,1529,Pevonedistat,NAE,-0.146664
753534,BEN,1529,Pevonedistat,NAE,1.313792
753538,Ca9-22,1529,Pevonedistat,NAE,0.348827
753539,CADO-ES1,1529,Pevonedistat,NAE,-0.665488
753541,CAL-33,1529,Pevonedistat,NAE,-0.395324
753545,CP50-MEL-B,1529,Pevonedistat,NAE,0.134072
753546,CP66-MEL,1529,Pevonedistat,NAE,1.563888
753547,CPC-N,1529,Pevonedistat,NAE,-0.880764
753548,CTV-1,1529,Pevonedistat,NAE,-0.439711
753554,EBC-1,1529,Pevonedistat,NAE,-1.43508
753555,EC-GI-10,1529,Pevonedistat,NAE,-0.372251
753556,EPLC-272H,1529,Pevonedistat,NAE,-1.559738
753559,HCE-4,1529,Pevonedistat,NAE,-0.941619
753561,HO-1-u-1,1529,Pevonedistat,NAE,0.039517
753562,HSC-2,1529,Pevonedistat,NAE,-1.545901
753563,IM-9,1529,Pevonedistat,NAE,-2.426135
753564,IST-SL1,1529,Pevonedistat,NAE,-2.004898
753569,KNS-62,1529,Pevonedistat,NAE,1.360884
753570,KOSC-2,1529,Pevonedistat,NAE,-0.057655
753572,KP-4,1529,Pevonedistat,NAE,-1.160822
753573,KYSE-140,1529,Pevonedistat,NAE,-0.292398
753575,KYSE-520,1529,Pevonedistat,NAE,2.052459
753576,KYSE-70,1529,Pevonedistat,NAE,1.328684
753577,LB1047-RCC,1529,Pevonedistat,NAE,1.332951
753578,LB2241-RCC,1529,Pevonedistat,NAE,-0.119907
753582,LB647-SCLC,1529,Pevonedistat,NAE,-1.923604
753583,LB771-HNC,1529,Pevonedistat,NAE,-0.548972
753585,LB996-RCC,1529,Pevonedistat,NAE,-0.696149
753586,LCLC-103H,1529,Pevonedistat,NAE,-0.54693
753592,LXF-289,1529,Pevonedistat,NAE,-0.116432
753594,MS-1,1529,Pevonedistat,NAE,-0.501344
753595,MZ1-PC,1529,Pevonedistat,NAE,1.75771
753604,NCI-H292,1529,Pevonedistat,NAE,-0.143055
753608,PC-14,1529,Pevonedistat,NAE,1.391269
753610,SBC-3,1529,Pevonedistat,NAE,-0.220481
753612,SK-MM-2,1529,Pevonedistat,NAE,-0.271379
753615,U-266,1529,Pevonedistat,NAE,1.005059
753616,BE2-M17,1529,Pevonedistat,NAE,0.320619
753618,KELLY,1529,Pevonedistat,NAE,-0.726073
753620,SIMA,1529,Pevonedistat,NAE,-0.066344
753621,TE-1,1529,Pevonedistat,NAE,0.840034
905934,PC-3,1529,Pevonedistat,NAE,0.853129
905936,HCT-116,1529,Pevonedistat,NAE,-1.859658
905937,HCT-15,1529,Pevonedistat,NAE,0.381196
905938,HL-60,1529,Pevonedistat,NAE,-1.457134
905939,HT-29,1529,Pevonedistat,NAE,0.831622
905940,K-562,1529,Pevonedistat,NAE,0.545139
905942,NCI-H23,1529,Pevonedistat,NAE,-0.917865
905943,NCI-H460,1529,Pevonedistat,NAE,-0.016515
905946,MCF7,1529,Pevonedistat,NAE,0.343058
905947,786-0,1529,Pevonedistat,NAE,-0.182924
905948,A498,1529,Pevonedistat,NAE,1.181966
905949,A549,1529,Pevonedistat,NAE,-0.232322
905950,ACHN,1529,Pevonedistat,NAE,-0.073015
905952,CCRF-CEM,1529,Pevonedistat,NAE,-1.100735
905954,SK-MEL-28,1529,Pevonedistat,NAE,-0.003579
905955,SK-MEL-2,1529,Pevonedistat,NAE,-0.108459
905958,MOLT-4,1529,Pevonedistat,NAE,-1.182761
905960,MDA-MB-231,1529,Pevonedistat,NAE,0.788661
905961,COLO-205,1529,Pevonedistat,NAE,-0.558931
905962,SW620,1529,Pevonedistat,NAE,1.077716
905964,RPMI-8226,1529,Pevonedistat,NAE,0.881942
905965,SR,1529,Pevonedistat,NAE,-2.11838
905967,NCI-H322M,1529,Pevonedistat,NAE,0.734329
905968,IGROV-1,1529,Pevonedistat,NAE,0.09606
905971,HCC2998,1529,Pevonedistat,NAE,0.175416
905972,HOP-62,1529,Pevonedistat,NAE,0.028009
905973,HOP-92,1529,Pevonedistat,NAE,1.663462
905974,LOXIMVI,1529,Pevonedistat,NAE,-2.843588
905975,M14,1529,Pevonedistat,NAE,0.196016
905976,UACC-62,1529,Pevonedistat,NAE,-0.076668
905983,U251,1529,Pevonedistat,NAE,0.302987
905984,SF539,1529,Pevonedistat,NAE,0.274515
905985,SF295,1529,Pevonedistat,NAE,0.442085
905986,SF268,1529,Pevonedistat,NAE,1.53057
905989,KM12,1529,Pevonedistat,NAE,-0.689455
905991,OVCAR-8,1529,Pevonedistat,NAE,-0.94565
906693,BxPC-3,1529,Pevonedistat,NAE,1.02119
906695,BONNA-12,1529,Pevonedistat,NAE,-2.031904
906696,BHT-101,1529,Pevonedistat,NAE,-0.051679
906746,Becker,1529,Pevonedistat,NAE,1.104831
906763,BE-13,1529,Pevonedistat,NAE,-1.216699
906765,ARH-77,1529,Pevonedistat,NAE,-1.665885
906790,AGS,1529,Pevonedistat,NAE,0.829666
906791,ABC-1,1529,Pevonedistat,NAE,-1.256303
906792,A2058,1529,Pevonedistat,NAE,-1.00434
906793,A375,1529,Pevonedistat,NAE,-0.972767
906794,A253,1529,Pevonedistat,NAE,-0.253725
906797,647-V,1529,Pevonedistat,NAE,-1.66252
906798,639-V,1529,Pevonedistat,NAE,-1.134724
906800,697,1529,Pevonedistat,NAE,-1.358859
906804,A2780,1529,Pevonedistat,NAE,0.814677
906807,CRO-AP2,1529,Pevonedistat,NAE,-1.058655
906812,COLO-824,1529,Pevonedistat,NAE,-1.084226
906818,COLO-679,1529,Pevonedistat,NAE,-0.793636
906821,CFPAC-1,1529,Pevonedistat,NAE,0.687996
906825,Caov-3,1529,Pevonedistat,NAE,-1.851135
906826,CAL-120,1529,Pevonedistat,NAE,0.876154
906827,CAL-72,1529,Pevonedistat,NAE,-0.118493
906828,CAL-62,1529,Pevonedistat,NAE,-1.383429
906831,Daudi,1529,Pevonedistat,NAE,-0.765564
906832,DB,1529,Pevonedistat,NAE,0.315632
906833,Daoy,1529,Pevonedistat,NAE,-1.070888
906834,D-283MED,1529,Pevonedistat,NAE,-2.313986
906836,DEL,1529,Pevonedistat,NAE,-2.02466
906837,Detroit562,1529,Pevonedistat,NAE,-0.417474
906838,DG-75,1529,Pevonedistat,NAE,-0.65231
906839,DK-MG,1529,Pevonedistat,NAE,1.18467
906841,DJM-1,1529,Pevonedistat,NAE,-0.344974
906842,DOHH-2,1529,Pevonedistat,NAE,-1.52052
906846,EB2,1529,Pevonedistat,NAE,-2.037414
906847,EB-3,1529,Pevonedistat,NAE,-1.325443
906848,ECC10,1529,Pevonedistat,NAE,-3.014657
906849,ECC12,1529,Pevonedistat,NAE,-0.45385
906855,EM-2,1529,Pevonedistat,NAE,-2.174672
906856,EoL-1-cell,1529,Pevonedistat,NAE,-1.772523
906861,ETK-1,1529,Pevonedistat,NAE,0.618274
906862,EVSA-T,1529,Pevonedistat,NAE,-0.939072
906863,FADU,1529,Pevonedistat,NAE,0.372008
906864,FTC-133,1529,Pevonedistat,NAE,0.523288
906865,G-361,1529,Pevonedistat,NAE,1.044607
906868,GAMG,1529,Pevonedistat,NAE,-1.513184
906870,GDM-1,1529,Pevonedistat,NAE,-1.607422
906871,GI-1,1529,Pevonedistat,NAE,0.711378
906875,GOTO,1529,Pevonedistat,NAE,-1.346134
906877,GR-ST,1529,Pevonedistat,NAE,0.570624
906999,GCT,1529,Pevonedistat,NAE,1.09998
907000,ESS-1,1529,Pevonedistat,NAE,-1.621788
907042,H4,1529,Pevonedistat,NAE,-1.02457
907043,H9,1529,Pevonedistat,NAE,-0.952667
907044,HC-1,1529,Pevonedistat,NAE,-1.322111
907046,HCC1569,1529,Pevonedistat,NAE,-0.857842
907047,HCC1806,1529,Pevonedistat,NAE,-2.175689
907048,HCC70,1529,Pevonedistat,NAE,-1.525762
907051,HEC-1,1529,Pevonedistat,NAE,0.587908
907053,HEL,1529,Pevonedistat,NAE,-2.089441
907055,HGC-27,1529,Pevonedistat,NAE,-1.514597
907056,HH,1529,Pevonedistat,NAE,0.406419
907057,HLE,1529,Pevonedistat,NAE,-0.334494
907058,HMV-II,1529,Pevonedistat,NAE,0.781175
907060,HOS,1529,Pevonedistat,NAE,-1.255114
907061,HSC-3,1529,Pevonedistat,NAE,-0.561247
907062,HSC-4,1529,Pevonedistat,NAE,-0.781794
907063,HT,1529,Pevonedistat,NAE,0.414716
907064,HT-1080,1529,Pevonedistat,NAE,0.068575
907069,HuCCT1,1529,Pevonedistat,NAE,1.659147
907071,HuH-7,1529,Pevonedistat,NAE,-0.059747
907073,HuTu-80,1529,Pevonedistat,NAE,-2.629102
907169,IGR-1,1529,Pevonedistat,NAE,-1.262237
907170,IMR-5,1529,Pevonedistat,NAE,-1.538763
907171,IPC-298,1529,Pevonedistat,NAE,0.897944
907172,IST-MEL1,1529,Pevonedistat,NAE,-0.713717
907268,JiyoyeP-2003,1529,Pevonedistat,NAE,-2.368988
907269,JVM-2,1529,Pevonedistat,NAE,-1.546971
907270,JVM-3,1529,Pevonedistat,NAE,-2.207902
907273,KARPAS-299,1529,Pevonedistat,NAE,-0.449365
907274,KARPAS-422,1529,Pevonedistat,NAE,0.592136
907275,KASUMI-1,1529,Pevonedistat,NAE,-1.341888
907277,KE-37,1529,Pevonedistat,NAE,-1.069093
907278,KG-1,1529,Pevonedistat,NAE,0.253072
907280,KMOE-2,1529,Pevonedistat,NAE,0.724415
907281,KMS-12-BM,1529,Pevonedistat,NAE,-0.252668
907285,HuP-T3,1529,Pevonedistat,NAE,0.127757
907286,HuP-T4,1529,Pevonedistat,NAE,0.583778
907287,HT55,1529,Pevonedistat,NAE,0.729003
907289,HT-115,1529,Pevonedistat,NAE,1.190576
907299,G-401,1529,Pevonedistat,NAE,-0.260578
907300,KY821,1529,Pevonedistat,NAE,-1.36298
907311,KU812,1529,Pevonedistat,NAE,-0.429119
907312,KU-19-19,1529,Pevonedistat,NAE,-0.932643
907314,KP-N-YN,1529,Pevonedistat,NAE,0.108231
907317,KYSE-150,1529,Pevonedistat,NAE,-0.263523
907318,KYSE-180,1529,Pevonedistat,NAE,0.233863
907319,KYSE-270,1529,Pevonedistat,NAE,-1.881863
907320,KYSE-450,1529,Pevonedistat,NAE,-0.721771
907321,KYSE-510,1529,Pevonedistat,NAE,0.039338
907322,L-428,1529,Pevonedistat,NAE,0.620114
907323,L-540,1529,Pevonedistat,NAE,-0.397661
907783,LAMA-84,1529,Pevonedistat,NAE,-1.304267
907786,LC-2-ad,1529,Pevonedistat,NAE,-0.961722
907787,LC4-1,1529,Pevonedistat,NAE,-0.754801
907788,LNCaP-Clone-FGC,1529,Pevonedistat,NAE,-2.359443
907789,LOUCY,1529,Pevonedistat,NAE,0.490492
907790,LoVo,1529,Pevonedistat,NAE,1.104276
907791,LP-1,1529,Pevonedistat,NAE,0.274751
907794,LS-411N,1529,Pevonedistat,NAE,0.271184
907796,LU-99A,1529,Pevonedistat,NAE,0.230455
907799,MC116,1529,Pevonedistat,NAE,-1.098896
908118,MC-IXC,1529,Pevonedistat,NAE,-1.626943
908120,MDA-MB-175-VII,1529,Pevonedistat,NAE,2.105892
908121,MDA-MB-361,1529,Pevonedistat,NAE,0.921763
908123,MDA-MB-468,1529,Pevonedistat,NAE,0.284027
908124,MEL-HO,1529,Pevonedistat,NAE,0.735046
908126,MEG-01,1529,Pevonedistat,NAE,0.745078
908127,MES-SA,1529,Pevonedistat,NAE,-0.957677
908130,MFE-296,1529,Pevonedistat,NAE,-0.215325
908131,MG-63,1529,Pevonedistat,NAE,-0.896225
908132,MHH-CALL-2,1529,Pevonedistat,NAE,-0.812046
908133,MHH-CALL-4,1529,Pevonedistat,NAE,-0.803451
908134,MHH-ES-1,1529,Pevonedistat,NAE,-1.502243
908135,MHH-NB-11,1529,Pevonedistat,NAE,-0.448984
908136,MHH-PREB-1,1529,Pevonedistat,NAE,-0.632272
908141,ML-2,1529,Pevonedistat,NAE,-2.076366
908142,MLMA,1529,Pevonedistat,NAE,0.321764
908143,MN-60,1529,Pevonedistat,NAE,0.728198
908145,MOG-G-UVW,1529,Pevonedistat,NAE,0.824051
908146,MOLT-13,1529,Pevonedistat,NAE,-0.945363
908147,MOLT-16,1529,Pevonedistat,NAE,-1.796964
908149,Mo-T,1529,Pevonedistat,NAE,-1.039493
908150,MPP-89,1529,Pevonedistat,NAE,0.543217
908152,MSTO-211H,1529,Pevonedistat,NAE,0.671441
908156,MV-4-11,1529,Pevonedistat,NAE,-3.056815
908158,NALM-6,1529,Pevonedistat,NAE,-1.161081
908159,NAMALWA,1529,Pevonedistat,NAE,-2.025038
908440,NB69,1529,Pevonedistat,NAE,-1.603751
908442,NCI-H508,1529,Pevonedistat,NAE,1.058355
908444,SNU-1,1529,Pevonedistat,NAE,-1.007581
908445,SNU-5,1529,Pevonedistat,NAE,-0.337456
908446,SNU-16,1529,Pevonedistat,NAE,-0.742955
908448,NKM-1,1529,Pevonedistat,NAE,-1.696492
908451,NOMO-1,1529,Pevonedistat,NAE,-1.647279
908454,NTERA-2-cl-D1,1529,Pevonedistat,NAE,0.699844
908455,NUGC-3,1529,Pevonedistat,NAE,-0.270099
908458,NCI-H716,1529,Pevonedistat,NAE,0.878601
908465,NCI-H358,1529,Pevonedistat,NAE,1.554643
908467,NCI-H1155,1529,Pevonedistat,NAE,-1.777134
908468,NCI-H1105,1529,Pevonedistat,NAE,-0.057261
908471,NCI-H1581,1529,Pevonedistat,NAE,-0.189075
908474,NCI-H1703,1529,Pevonedistat,NAE,-2.841726
908475,NCI-H1755,1529,Pevonedistat,NAE,1.445598
908476,NCI-H1993,1529,Pevonedistat,NAE,0.457225
908480,NCI-H2081,1529,Pevonedistat,NAE,1.273161
908483,NCI-H524,1529,Pevonedistat,NAE,-0.036744
909248,ONS-76,1529,Pevonedistat,NAE,0.712342
909249,OPM-2,1529,Pevonedistat,NAE,-0.35139
909250,OS-RC-2,1529,Pevonedistat,NAE,0.345126
909251,P12-ICHIKAWA,1529,Pevonedistat,NAE,-1.756356
909252,P30-OHK,1529,Pevonedistat,NAE,-0.564102
909253,P31-FUJ,1529,Pevonedistat,NAE,-0.82146
909255,PA-1,1529,Pevonedistat,NAE,0.232121
909257,OC-314,1529,Pevonedistat,NAE,-1.489112
909260,PF-382,1529,Pevonedistat,NAE,-1.229773
909262,Raji,1529,Pevonedistat,NAE,-1.707703
909696,REH,1529,Pevonedistat,NAE,-0.406317
909697,RF-48,1529,Pevonedistat,NAE,-0.814927
909698,RKO,1529,Pevonedistat,NAE,-1.952465
909701,RPMI-6666,1529,Pevonedistat,NAE,-1.585657
909702,RPMI-8402,1529,Pevonedistat,NAE,-1.130287
909703,RS4-11,1529,Pevonedistat,NAE,-1.079441
909704,RT-112,1529,Pevonedistat,NAE,0.439633
909708,SAS,1529,Pevonedistat,NAE,-2.603819
909712,SF126,1529,Pevonedistat,NAE,-1.542588
909713,SH-4,1529,Pevonedistat,NAE,0.671928
909715,SIG-M5,1529,Pevonedistat,NAE,-0.883645
909717,SJSA-1,1529,Pevonedistat,NAE,1.568043
909718,SK-CO-1,1529,Pevonedistat,NAE,0.121442
909719,SK-HEP-1,1529,Pevonedistat,NAE,-0.740422
909720,SK-LMS-1,1529,Pevonedistat,NAE,0.799752
909722,SKM-1,1529,Pevonedistat,NAE,-1.92617
909726,SK-MEL-30,1529,Pevonedistat,NAE,-0.15761
909728,SK-MES-1,1529,Pevonedistat,NAE,1.414441
909729,SK-MG-1,1529,Pevonedistat,NAE,-0.907979
909731,SK-PN-DW,1529,Pevonedistat,NAE,-1.496611
909732,SK-UT-1,1529,Pevonedistat,NAE,-0.819154
909735,SNG-M,1529,Pevonedistat,NAE,0.766819
909742,SU-DHL-1,1529,Pevonedistat,NAE,-1.442551
909743,SUP-T1,1529,Pevonedistat,NAE,-0.947279
909744,SW13,1529,Pevonedistat,NAE,-1.45732
909745,SW1088,1529,Pevonedistat,NAE,1.30562
909751,SW48,1529,Pevonedistat,NAE,-0.70438
909756,SW872,1529,Pevonedistat,NAE,-0.207018
909759,SW982,1529,Pevonedistat,NAE,0.344575
909762,TALL-1,1529,Pevonedistat,NAE,-0.044023
909770,TGBC11TKB,1529,Pevonedistat,NAE,-0.352279
909771,THP-1,1529,Pevonedistat,NAE,-1.777224
909773,TUR,1529,Pevonedistat,NAE,-1.736016
909774,TYK-nu,1529,Pevonedistat,NAE,-0.932784
909776,U-2-OS,1529,Pevonedistat,NAE,0.96302
909777,U-698-M,1529,Pevonedistat,NAE,-0.305194
909785,WSU-NHL,1529,Pevonedistat,NAE,-1.291354
909904,YAPC,1529,Pevonedistat,NAE,0.21074
909905,YH-13,1529,Pevonedistat,NAE,-0.102879
909976,KM-H2,1529,Pevonedistat,NAE,1.056212
910079,OE19,1529,Pevonedistat,NAE,0.795728
910209,SUP-B8,1529,Pevonedistat,NAE,-1.854732
910399,NCI-H838,1529,Pevonedistat,NAE,-0.947023
910401,Ramos-2G6-4C10,1529,Pevonedistat,NAE,0.919421
910545,QIMR-WIL,1529,Pevonedistat,NAE,-1.422629
910546,PSN1,1529,Pevonedistat,NAE,0.871243
910548,OAW-42,1529,Pevonedistat,NAE,1.12658
910567,CHP-126,1529,Pevonedistat,NAE,-1.413134
910568,CGTH-W-1,1529,Pevonedistat,NAE,-1.117119
910687,ATN-1,1529,Pevonedistat,NAE,-0.83536
910688,CESS,1529,Pevonedistat,NAE,-2.512836
910691,COLO-684,1529,Pevonedistat,NAE,-0.022585
910692,COLO-668,1529,Pevonedistat,NAE,0.852005
910697,A388,1529,Pevonedistat,NAE,-0.449207
910698,BFTC-909,1529,Pevonedistat,NAE,-0.03017
910701,SCC-25,1529,Pevonedistat,NAE,0.870969
910703,CA46,1529,Pevonedistat,NAE,1.226918
910705,BALL-1,1529,Pevonedistat,NAE,-0.74097
910706,BL-41,1529,Pevonedistat,NAE,-2.134327
910710,BV-173,1529,Pevonedistat,NAE,-2.121766
910780,TGW,1529,Pevonedistat,NAE,-0.478429
910781,AN3-CA,1529,Pevonedistat,NAE,0.876286
910784,A204,1529,Pevonedistat,NAE,0.922299
910851,A427,1529,Pevonedistat,NAE,-1.445295
910852,CAL-85-1,1529,Pevonedistat,NAE,1.501055
910861,RL,1529,Pevonedistat,NAE,-1.91152
910899,NCI-H146,1529,Pevonedistat,NAE,-0.830936
910900,NCI-H1651,1529,Pevonedistat,NAE,1.054291
910903,RPMI-7951,1529,Pevonedistat,NAE,-0.080713
910906,ST486,1529,Pevonedistat,NAE,-0.828992
910907,SW1990,1529,Pevonedistat,NAE,1.63475
910911,SCC-15,1529,Pevonedistat,NAE,0.481187
910916,CAL-27,1529,Pevonedistat,NAE,-1.63595
910918,BC-3,1529,Pevonedistat,NAE,-0.919956
910919,BC-1,1529,Pevonedistat,NAE,-2.463626
910921,A101D,1529,Pevonedistat,NAE,-0.276425
910924,23132-87,1529,Pevonedistat,NAE,1.090067
910925,A431,1529,Pevonedistat,NAE,-0.047207
910926,BFTC-905,1529,Pevonedistat,NAE,-0.85592
910927,CAL-51,1529,Pevonedistat,NAE,-0.69604
910930,SCC-3,1529,Pevonedistat,NAE,-2.085623
910931,RERF-LC-MS,1529,Pevonedistat,NAE,0.17826
910933,AM-38,1529,Pevonedistat,NAE,0.028249
910934,A4-Fuk,1529,Pevonedistat,NAE,-1.874514
910935,A3-KAW,1529,Pevonedistat,NAE,-2.081745
910937,COR-L279,1529,Pevonedistat,NAE,-2.024556
910941,CHP-134,1529,Pevonedistat,NAE,-0.646158
910944,ALL-PO,1529,Pevonedistat,NAE,-2.103534
910947,OCI-AML2,1529,Pevonedistat,NAE,-2.141918
910951,CML-T1,1529,Pevonedistat,NAE,-1.704764
910952,CAL-54,1529,Pevonedistat,NAE,-0.512431
924100,22RV1,1529,Pevonedistat,NAE,1.684909
924102,8505C,1529,Pevonedistat,NAE,0.541078
924104,B-CPAP,1529,Pevonedistat,NAE,0.091138
924107,CAL-39,1529,Pevonedistat,NAE,0.697469
924108,CaR-1,1529,Pevonedistat,NAE,1.404246
924110,HDLM-2,1529,Pevonedistat,NAE,0.72447
924111,HO-1-N-1,1529,Pevonedistat,NAE,-0.100584
924151,HTC-C3,1529,Pevonedistat,NAE,-0.034624
924186,KGN,1529,Pevonedistat,NAE,0.842074
924188,KNS-81-FD,1529,Pevonedistat,NAE,1.631169
924189,KP-N-RT-BM-1,1529,Pevonedistat,NAE,1.222556
924239,L-363,1529,Pevonedistat,NAE,-0.802421
924241,NCI-H250,1529,Pevonedistat,NAE,-0.58418
924247,SW954,1529,Pevonedistat,NAE,0.214808
924248,TE-441-T,1529,Pevonedistat,NAE,0.387579
925338,MDA-MB-157,1529,Pevonedistat,NAE,-0.863055
925340,MKN45,1529,Pevonedistat,NAE,-0.20054
925341,NCI-H810,1529,Pevonedistat,NAE,0.935622
925346,PANC-03-27,1529,Pevonedistat,NAE,1.180927
925348,PANC-10-05,1529,Pevonedistat,NAE,0.663902
930082,RL95-2,1529,Pevonedistat,NAE,-1.951172
930298,SKG-IIIa,1529,Pevonedistat,NAE,1.748421
946354,TE-11,1529,Pevonedistat,NAE,0.225821
946355,TE-6,1529,Pevonedistat,NAE,-0.790522
946356,TE-12,1529,Pevonedistat,NAE,1.224829
946358,YT,1529,Pevonedistat,NAE,-0.15156
946363,KP-N-YS,1529,Pevonedistat,NAE,-1.061216
946366,D-245MG,1529,Pevonedistat,NAE,1.108928
946368,D-263MG,1529,Pevonedistat,NAE,0.950388
946369,D-336MG,1529,Pevonedistat,NAE,1.092512
946370,D-392MG,1529,Pevonedistat,NAE,1.304538
946372,D-423MG,1529,Pevonedistat,NAE,-1.882369
946377,D-566MG,1529,Pevonedistat,NAE,0.531376
949088,CTB-1,1529,Pevonedistat,NAE,-0.691175
949090,Caov-4,1529,Pevonedistat,NAE,-0.001581
949154,OMC-1,1529,Pevonedistat,NAE,1.059274
949156,ES4,1529,Pevonedistat,NAE,0.597971
949157,ES6,1529,Pevonedistat,NAE,-0.181219
949158,ES1,1529,Pevonedistat,NAE,-2.565139
949160,EW-7,1529,Pevonedistat,NAE,-0.212635
949161,EW-3,1529,Pevonedistat,NAE,-1.283329
949162,EW-12,1529,Pevonedistat,NAE,-1.155949
949163,EW-1,1529,Pevonedistat,NAE,-1.995312
949164,EW-18,1529,Pevonedistat,NAE,0.607317
949165,EW-16,1529,Pevonedistat,NAE,-0.670379
949166,EW-13,1529,Pevonedistat,NAE,-0.929917
949167,EW-22,1529,Pevonedistat,NAE,-1.381819
949168,EW-24,1529,Pevonedistat,NAE,0.173524
949171,NB10,1529,Pevonedistat,NAE,-0.762161
949172,NB12,1529,Pevonedistat,NAE,-0.446285
949173,NB6,1529,Pevonedistat,NAE,0.121914
949174,NB7,1529,Pevonedistat,NAE,0.85588
949175,NB17,1529,Pevonedistat,NAE,-1.168769
949176,NB5,1529,Pevonedistat,NAE,0.463422
949177,NB13,1529,Pevonedistat,NAE,-2.230692
949178,NB14,1529,Pevonedistat,NAE,-2.726419
949179,NB1,1529,Pevonedistat,NAE,0.594643
971773,RH-1,1529,Pevonedistat,NAE,-2.922983
971777,MZ2-MEL,1529,Pevonedistat,NAE,-1.479034
998184,Jurkat,1529,Pevonedistat,NAE,-1.197258
998189,LS-180,1529,Pevonedistat,NAE,1.012901
1240121,BICR22,1529,Pevonedistat,NAE,0.763733
1240122,BICR78,1529,Pevonedistat,NAE,0.242496
1240125,COLO-783,1529,Pevonedistat,NAE,-0.742382
